#! FIELDS CN_C_Cl CN_C_I file.free der_CN_C_Cl der_CN_C_I
#! SET min_CN_C_Cl -0.338936
#! SET max_CN_C_Cl 1.35355
#! SET nbins_CN_C_Cl  49
#! SET periodic_CN_C_Cl false
#! SET min_CN_C_I -0.336122
#! SET max_CN_C_I 1.35354
#! SET nbins_CN_C_I  49
#! SET periodic_CN_C_I false
   -0.338936000   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.303675875   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.268415750   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.233155625   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.197895500   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.162635375   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.127375250   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.092115125   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.056855000   -0.336122000   54.513835845   -0.000000000   -0.000000000
   -0.021594875   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.013665250   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.048925375   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.084185500   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.119445625   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.154705750   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.189965875   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.225226000   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.260486125   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.295746250   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.331006375   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.366266500   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.401526625   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.436786750   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.472046875   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.507307000   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.542567125   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.577827250   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.613087375   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.648347500   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.683607625   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.718867750   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.754127875   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.789388000   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.824648125   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.859908250   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.895168375   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.930428500   -0.336122000   54.513835845   -0.000000000   -0.000000000
    0.965688625   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.000948750   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.036208875   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.071469000   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.106729125   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.141989250   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.177249375   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.212509500   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.247769625   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.283029750   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.318289875   -0.336122000   54.513835845   -0.000000000   -0.000000000
    1.353550000   -0.336122000   54.513835845   -0.000000000   -0.000000000

   -0.338936000   -0.300920708   54.513835845   -0.000000000   -0.000000000
   -0.303675875   -0.300920708   54.513835845   -0.000000000   -0.000000000
   -0.268415750   -0.300920708   54.513835845   -0.000000000   -0.000000000
   -0.233155625   -0.300920708   54.513835845   -0.000000000   -0.000000000
   -0.197895500   -0.300920708   54.513835845   -0.000000000   -0.000000000
   -0.162635375   -0.300920708   54.513835845   -0.000000000   -0.000000000
   -0.127375250   -0.300920708   54.513828545   -0.006226611   -0.013426976
   -0.092115125   -0.300920708   54.511703345   -0.119658277   -0.320953182
   -0.056855000   -0.300920708   54.505751386   -0.194571292   -0.694503205
   -0.021594875   -0.300920708   54.498289118   -0.208635428   -1.069403170
    0.013665250   -0.300920708   54.491785398   -0.148019087   -1.348461218
    0.048925375   -0.300920708   54.488192941   -0.051349386   -1.547514978
    0.084185500   -0.300920708   54.488081006    0.043781068   -1.607100480
    0.119445625   -0.300920708   54.490671618    0.090678439   -1.582811839
    0.154705750   -0.300920708   54.493705861    0.058914431   -1.519285466
    0.189965875   -0.300920708   54.493981679   -0.047418859   -1.372349233
    0.225226000   -0.300920708   54.492046593   -0.057222066   -1.471622896
    0.260486125   -0.300920708   54.490275243   -0.045889851   -1.545184565
    0.295746250   -0.300920708   54.489004650   -0.021141940   -1.614571997
    0.331006375   -0.300920708   54.488725521    0.003186210   -1.687213550
    0.366266500   -0.300920708   54.488659925   -0.002775983   -1.778376169
    0.401526625   -0.300920708   54.488489298   -0.015870827   -1.771672582
    0.436786750   -0.300920708   54.487553051   -0.035494454   -1.815485398
    0.472046875   -0.300920708   54.486268545   -0.031529752   -1.876589019
    0.507307000   -0.300920708   54.485195098   -0.028901324   -1.981306190
    0.542567125   -0.300920708   54.484495506   -0.005815281   -1.959762107
    0.577827250   -0.300920708   54.484759245    0.012895698   -1.962806639
    0.613087375   -0.300920708   54.485435885    0.027827715   -1.974226069
    0.648347500   -0.300920708   54.485919708   -0.016833918   -2.050200668
    0.683607625   -0.300920708   54.483899936   -0.098266244   -2.292655707
    0.718867750   -0.300920708   54.479770541   -0.124010525   -2.494676434
    0.754127875   -0.300920708   54.476367880   -0.049227113   -2.570873689
    0.789388000   -0.300920708   54.476788062    0.073114630   -2.430803981
    0.824648125   -0.300920708   54.481589278    0.196728554   -2.095417739
    0.859908250   -0.300920708   54.485773415   -0.277653963   -2.893044036
    0.895168375   -0.300920708   54.467742081   -0.666123069   -3.989801167
    0.930428500   -0.300920708   54.442520715   -0.724694990   -4.860450732
    0.965688625   -0.300920708   54.420388563   -0.470728965   -5.455458995
    1.000948750   -0.300920708   54.412283972    0.037616562   -5.632017448
    1.036208875   -0.300920708   54.423600015    0.586900935   -5.194433583
    1.071469000   -0.300920708   54.451084314    0.920666912   -4.158912652
    1.106729125   -0.300920708   54.484523575    0.914011458   -2.760496902
    1.141989250   -0.300920708   54.510993060    0.484124573   -1.090995277
    1.177249375   -0.300920708   54.513835845   -0.000000000   -0.000000000
    1.212509500   -0.300920708   54.513835845   -0.000000000   -0.000000000
    1.247769625   -0.300920708   54.513835845   -0.000000000   -0.000000000
    1.283029750   -0.300920708   54.513835845   -0.000000000   -0.000000000
    1.318289875   -0.300920708   54.513835845   -0.000000000   -0.000000000
    1.353550000   -0.300920708   54.513835845   -0.000000000   -0.000000000

   -0.338936000   -0.265719417   54.513835845   -0.000000000   -0.000000000
   -0.303675875   -0.265719417   54.513835845   -0.000000000   -0.000000000
   -0.268415750   -0.265719417   54.513835845   -0.000000000   -0.000000000
   -0.233155625   -0.265719417   54.513835845   -0.000000000   -0.000000000
   -0.197895500   -0.265719417   54.513835845   -0.000000000   -0.000000000
   -0.162635375   -0.265719417   54.511804732   -0.173061549   -0.265968854
   -0.127375250   -0.265719417   54.500805764   -0.432933167   -0.793538273
   -0.092115125   -0.265719417   54.481528333   -0.656541084   -1.480732733
   -0.056855000   -0.265719417   54.455965486   -0.774304104   -2.287795300
   -0.021594875   -0.265719417   54.428556988   -0.750856826   -3.161921924
    0.013665250   -0.265719417   54.404871609   -0.574675058   -3.933204757
    0.048925375   -0.265719417   54.389400713   -0.295548013   -4.473279365
    0.084185500   -0.265719417   54.383273151   -0.068849430   -4.791148863
    0.119445625   -0.265719417   54.383905669    0.083360471   -4.878465857
    0.154705750   -0.265719417   54.387679845    0.105566686   -4.869128663
    0.189965875   -0.265719417   54.390421193    0.047041847   -4.889036204
    0.225226000   -0.265719417   54.389816238   -0.080183024   -4.883358165
    0.260486125   -0.265719417   54.383727419   -0.214532191   -4.955447618
    0.295746250   -0.265719417   54.376689461   -0.178216021   -5.274334850
    0.331006375   -0.265719417   54.370778245   -0.150927698   -5.507771491
    0.366266500   -0.265719417   54.366079682   -0.115498173   -5.728194616
    0.401526625   -0.265719417   54.361916902   -0.130418659   -5.931084450
    0.436786750   -0.265719417   54.357292108   -0.137953283   -6.140877046
    0.472046875   -0.265719417   54.352487344   -0.127661679   -6.279703775
    0.507307000   -0.265719417   54.348327361   -0.120903264   -6.450760533
